date,user,location,text
2023-03-06 14:41:31+00:00,Jay_Naidoo,South Africa,"RT @VisionViewTV_: Are Covid19 Vaccines causing harm or good? On this edition of The Tim Modise Connection Twitter Space,@DrAseemMalhotra ,…"
2023-03-06 14:40:39+00:00,Armagreggon2,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 14:40:25+00:00,DareDev44473176,,"Half Parody.
English scientist who created English COVID19 Vaccine to enslave the world found murdered by UK police… https://t.co/GrGRWMB6wN"
2023-03-06 14:39:17+00:00,DareDev44473176,,"Half Parody.
English scientist who created English COVID19 Vaccine to enslave the world found murdered by UK police… https://t.co/p3FvPv7AQ3"
2023-03-06 14:38:14+00:00,DogYearCrypto,,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-06 14:36:50+00:00,knightroMarket,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 14:36:39+00:00,NukeHazeReal,"The Great Divide, WY",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 14:36:22+00:00,amg19842000,"Kuantan, Pahang, Malaysia",RT @NatureMedicine: Neutralizing #antibody titers elicited by either ancestral or bivalent #COVID19 #vaccine boosters are predicted to incr…
2023-03-06 14:34:11+00:00,69_oasis,,"RT @WHOAFRO: Here are four facts about the #COVID19 vaccine 👇🏾 

✅ This week, remember to get vaccinated and protect yourself! https://t.co…"
2023-03-06 14:34:03+00:00,gypsyranger,Australia,"@DonaldJTrumpJr @realDonaldTrump US Department of defense countermeasures program did this with the vaccine.

There… https://t.co/VPsBLvJZhX"
2023-03-06 14:32:38+00:00,laurie03644756,,RT @NatureMedicine: Neutralizing #antibody titers elicited by either ancestral or bivalent #COVID19 #vaccine boosters are predicted to incr…
2023-03-06 14:32:10+00:00,KatrinaHiker,"Queensland, Australia","RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-06 14:31:48+00:00,sparrkie,,"RT @GuelphFHT: Need a #COVID19 booster or 1st/2nd vaccine dose?

☑️Book online https://t.co/65t1Tk5uIQ OR call 1-800-265-7293 ext.7006

☑️C…"
2023-03-06 14:30:12+00:00,NatureMedicine,New York - London,Neutralizing #antibody titers elicited by either ancestral or bivalent #COVID19 #vaccine boosters are predicted to… https://t.co/1EXvf3rMhU
2023-03-06 14:29:56+00:00,PandemicPatient,United States,"""Novak Djokovic has withdrawn from Indian Wells after failing to receive a COVID-19 vaccine waiver - what an exciti… https://t.co/F9q4kLXqQw"
2023-03-06 14:28:57+00:00,cryptomemeperor,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 14:28:42+00:00,VoidEarth0,"St. Louis, MO",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 14:28:16+00:00,kkelland,United Kingdom,RT @CEPIvaccines: .@VaccinesToday interviewed CEPI's Chief Scientific Writer and author of Disease X - The 100 Days Mission to End Pandemic…
2023-03-06 14:26:20+00:00,redbugturbo,"Tennessee, USA",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 14:25:14+00:00,12JeepGirl,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 14:23:50+00:00,CEPIvaccines,Global,.@VaccinesToday interviewed CEPI's Chief Scientific Writer and author of Disease X - The 100 Days Mission to End Pa… https://t.co/6nm9jHKz9e
2023-03-06 14:23:43+00:00,NewsMedical,,Trial emulation shows the effectiveness of the COVID-19 vaccine in improving long COVID symptoms… https://t.co/xMBjCi4aVR
2023-03-06 14:21:39+00:00,NCHPHorg,"Alexandria, VA","RT @NurseLedCare: #ICYMI: Our #NursesMakeChangeHappen media campaign is published in @sciencedirect! ""The media campaign engaged audiences…"
2023-03-06 14:21:32+00:00,newUSSA,,RT @Mossback723: Please stop calling it a vaccine. Calling the covid19 bioweapon a vaccine is like saying a homosexual is gay. Otherwise co…
2023-03-06 14:21:24+00:00,Anthony58694819,"Manchester, England","RT @Benzalito: #vaccinegenocide #VaccineDeaths #VaccineSideEffects #COVID19 

I doubt there were ""chips"" in every vaccine, but maybe random…"
2023-03-06 14:20:51+00:00,GHSupplyChain,"Arlington, VA","Reflecting on our support for #COVID19 vaccine distribution, we have worked with the #Ghana Ministry of Health to d… https://t.co/QiRFnfrGEc"
2023-03-06 14:19:52+00:00,UltraMagaManda,,RT @Mossback723: Please stop calling it a vaccine. Calling the covid19 bioweapon a vaccine is like saying a homosexual is gay. Otherwise co…
2023-03-06 14:17:20+00:00,Davidvondave,Behind Enemy Lines ,"RT @LeoPoldAllDay: The MSM is so dead, they voted for Joe Biden already.
#MSM #media #Covid #COVID19 #vaccine #plandemic https://t.co/EBV3t…"
2023-03-06 14:14:15+00:00,MarshaGerhardt2,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 14:13:56+00:00,miraclemile11,"Los Angeles, CA","RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 14:13:54+00:00,louie_leonetti,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 14:10:37+00:00,NewsMedical,,Meta-analysis on COVID-19 vaccine effectiveness in association with antibody titers https://t.co/lLo7XiwxyP… https://t.co/aD0MVRrH29
2023-03-06 14:08:39+00:00,Flyck66,,"RT @drlukeevans: Vaccine myth...#vaccine #NHS #infertility #COVID19 #CovidUK #GetVaccinated #myth #misinformation 

Link here: https://t.co…"
2023-03-06 14:07:58+00:00,SolarCoinNews,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 14:07:16+00:00,EncryptoK,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 14:05:26+00:00,vuthehung_1995,"Hải Phòng, Việt Nam",...🇺🇸...Rep Jim Jordan: Dr. Fauci Organized Conference Call to Downplay Lab Leak Theory on COVID-19 #DrFauci… https://t.co/YgJsSM9rV8
2023-03-06 14:04:28+00:00,lousap373,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 14:03:28+00:00,OTcaUcap23PTd25,CA,"RT @wenfeng2020: Bus driver’s sudden death in Chengdu Communism China on 5 March 2023.

#SuddenDeath 
Blame #COVID19 #vaccine 
#CCP must be…"
2023-03-06 14:03:10+00:00,MEProudMomOf2,"Ontario, Canada","RT @ccleighton: Perhaps @JustinTrudeau @jyduclos @CPHO_Canada could provide a presser on:
- the status of the COVID19 pandemic
- the risks…"
2023-03-06 14:03:02+00:00,biggg_aa,,"@DineshDSouza How has trusting the experts worked out for us, for example, in reference to Covid19, the vaccine, an… https://t.co/dBV7y7HxM2"
2023-03-06 14:02:12+00:00,WHONAMIBIA,Windhoek,"RT @WHOAFRO: Here are four facts about the #COVID19 vaccine 👇🏾 

✅ This week, remember to get vaccinated and protect yourself! https://t.co…"
2023-03-06 14:01:34+00:00,nakunta,Bangkok,"RT @SaksithCNA: PSA: Bivavent booster vaccines against #COVID19 by Pfizer are available for all (incl. non-Thais, older than 12 yrs and las…"
2023-03-06 14:01:15+00:00,lindarbiggs,"upstate South Carolina, USA",RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 14:01:14+00:00,SardonicallyUrs,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 14:01:02+00:00,GloriaBerard4,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:59:05+00:00,CarlLafong18,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:58:26+00:00,drcpm,,@BBCNews Keeping in mind that many young people are dying due to sudden cardiac arrest. Exact cause in not known. O… https://t.co/GOdXXG7ZQ2
2023-03-06 13:55:14+00:00,NightBirdNews,,RT @TruthSearching_: How can you develop a vaccine to target a virus BEFORE you have seen the virus? The vaccines were ready to go before t…
2023-03-06 13:53:06+00:00,dellyranksindia,"New Delhi, India",Guj received 51.7 lakh COVID-19 vaccine doses against 41 lakh sought in eight months #assembly #covid19 #Covishield… https://t.co/gng3fy7CF6
2023-03-06 13:52:42+00:00,POLITICS204,"Washington, DC",RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 13:50:35+00:00,DDNewslive,"New Delhi, India","#IndianWellsTournament | World No. 1 Tennis Player, @DjokerNole withdraws from the draw for the #IndianWells tourna… https://t.co/0bhJe2anDj"
2023-03-06 13:47:20+00:00,RealPhatsBlog,North America,"China continues to block efforts to determine Covid's origins, lawmakers say 
#Europe
#China
#Infections
#Britain… https://t.co/HnJt6tkzg6"
2023-03-06 13:46:11+00:00,tennischick38,"out there, somewhere!","What a Joke this #JoeBiden admin is..!
 @POTUS is a Joke! &lt;-You said #pandemic was OVER, it is.  
#COVID19… https://t.co/Ze3RIYAEnx"
2023-03-06 13:45:46+00:00,EnglewoodNJ_DOH,"Englewood, NJ",RT @NJDeptofHealth: Have you or your kids received the updated COVID-19 booster? There is no better time to up your protection today! Talk…
2023-03-06 13:45:40+00:00,mychelle538,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 13:44:57+00:00,SolarCoinNews,,"RT @aravindmc: My latest Substack article:

Why all research papers about #vaers are wrong and understate COVID19 vaccine dangers because t…"
2023-03-06 13:44:32+00:00,h2_kirk,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:42:04+00:00,DravenS17,,"RT @real_GGoswami: [Src]:-
FOI 3953 - https://t.co/6iA8jMZBk4

COVID-19 vaccine weekly safety report 27-05-2021:-
https://t.co/j6axC9O38q…"
2023-03-06 13:41:06+00:00,JoeTimmermanj,,"RT @barnes_law: Pfizer vaccine contract required they deliver a safe, effective vaccine ""for the prevention of Covid19"". Contract required…"
2023-03-06 13:41:02+00:00,ElkeReyerson,,"@realMeetJames @LynneJordanActs Covid19 Vax form...
1. I VOLUNTARILY take the vaccine.  Not true.
Healthcare worker… https://t.co/n3nD9SnTjf"
2023-03-06 13:39:39+00:00,TheTeaLady33,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:37:57+00:00,vuthehung_1995,"Hải Phòng, Việt Nam",...🇺🇸...Dr. Jay Bhattacharya Blames Public Health Authorities Over Pharma for Destructive COVID-19 Response… https://t.co/oGLZjfFGPN
2023-03-06 13:36:02+00:00,SamSkarda,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:35:53+00:00,William96348305,,#COVID19 #Vaccine was made in 2019 BEFORE the pandemic began! How did they do that if the virus escaping was a comp… https://t.co/202mAlZsy3
2023-03-06 13:35:36+00:00,SzlachetkaChris,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:31:27+00:00,LukeThomason,Arkansas,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 13:30:41+00:00,soxxfann61,Chicago,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 13:24:18+00:00,mpers3,,RT @picphysicians: CDC data show mass vaccination with the COVID-19 vaccine has had no measurable impact on the COVID-19 mortality rate in…
2023-03-06 13:23:00+00:00,BlankemeyerKurt,,RT @jerryreedjr: @TheMarcitect People have no idea the actual vaccine damage and I don't mean Just COVID19. Gut wrenching when you see what…
2023-03-06 13:22:28+00:00,Ware52,UK,@carsonkrow Having your partner take the #Covid19 #Vaccine
2023-03-06 13:19:34+00:00,nickdartuk,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:18:57+00:00,themindfulstorm,United Kingdom,Will all the people who were coerced and psychologically manipulated into consenting to accept the medical interven… https://t.co/fCn4cnvGnV
2023-03-06 13:18:13+00:00,South_Centre,Geneva,"While #Moderna &amp; #Pfizer netted over $100 billion in sales revenues of #mRNA #COVID19 #vaccines, US invested at lea… https://t.co/v5bgoTAPuU"
2023-03-06 13:17:29+00:00,MAGAnurseRN,"Ohio, USA",RT @TruthSearching_: How can you develop a vaccine to target a virus BEFORE you have seen the virus? The vaccines were ready to go before t…
2023-03-06 13:15:37+00:00,Mossback723,Texas.,Please stop calling it a vaccine. Calling the covid19 bioweapon a vaccine is like saying a homosexual is gay. Other… https://t.co/EIfNjbllvE
2023-03-06 13:15:18+00:00,Akcita1,VA,RT @BrianOSheaSPI: “A worldwide Bayesian causal Impact analysis suggests that COVID-19 gene therapy (mRNA vaccine) causes more COVID-19 cas…
2023-03-06 13:15:16+00:00,ProPakistaniPK,"Islamabad, Pakistan","US officials are divided over the origins of the 2019 coronavirus, but some still think it escaped from a Chinese l… https://t.co/hGsgWIMs7q"
2023-03-06 13:14:17+00:00,WineGirl2021,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:13:18+00:00,60Kristi,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:12:55+00:00,JTaylorForMAGA,Colorado ,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:12:45+00:00,stu_chua,,RT @RenzTom: This is critical. We need Nuremberg2 NOW. Defendants should include #Pfizer #Moderna the other #COVID19 #vaccine manufacturers…
2023-03-06 13:10:25+00:00,Stratech_UK,United Kingdom,"We have a selection of #COVID19 #webinars inc, information on #vaccine development, #variants and the infection on… https://t.co/fMtugt8QmR"
2023-03-06 13:10:10+00:00,MHLAD_Supporter,The Earth,"RT @gabbystern: Seeing Meghan Markle trending (the haters must be at it again, but I don’t have the energy to check) and am recalling how s…"
2023-03-06 13:09:47+00:00,Taslim_Reza1,Bangladesh. ,RT @CDCgov: Protect yourself and your family from more than the cold weather this winter. Get the added protection of an updated #COVID19 b…
2023-03-06 13:07:58+00:00,_ungovernable_,127.0.0.1:8333/tupelo,"RT @real_GGoswami: In this e-mail chain, Dept. reached out to .@facebook flagging a Facebook group where members shared their #COVID19 vacc…"
2023-03-06 13:07:50+00:00,vmblakeslee,"Melbourne, FL",RT @BrianOSheaSPI: “A worldwide Bayesian causal Impact analysis suggests that COVID-19 gene therapy (mRNA vaccine) causes more COVID-19 cas…
2023-03-06 13:06:55+00:00,woutertwit,Zwevezele,"Covid19 escaped possibly from the Wuhan lab, was a research project payed by the US! The NIAID!

This project was t… https://t.co/oBKk99qYUI"
